Replicate Algorithm Instance Group Result
10 1 151 31 1355.19
10 1 152 31 1511.22
10 1 153 31 1514.54
10 1 154 31 1757
10 1 155 31 1992.87
10 1 156 32 1418.41
10 1 157 32 1440.63
10 1 158 32 1536.42
10 1 159 32 1809.16
10 1 160 32 1850.96
10 1 161 33 1313.11
10 1 162 33 1403.59
10 1 163 33 1641.01
10 1 164 33 1851.03
10 1 165 33 1942.19
10 1 166 34 574.769
10 1 167 34 692.591
10 1 168 34 815.178
10 1 169 34 898.634
10 1 170 34 899.073
10 1 171 35 759.179
10 1 172 35 848.45
10 1 173 35 998.182
10 1 174 35 1033.74
10 1 175 35 1235.35
10 1 176 36 655.438
10 1 177 36 811.854
10 1 178 36 968.65
10 1 179 36 1092
10 1 180 36 1301.56
10 2 1 1 219.454
10 2 2 1 219.454
10 2 3 1 219.454
10 2 4 1 238.671
10 2 5 1 239.963
10 2 6 2 219.454
10 2 7 2 219.454
10 2 8 2 219.454
10 2 9 2 238.671
10 2 10 2 238.671
10 2 11 3 259.267
10 2 12 3 256.644
10 2 13 3 281.847
10 2 14 3 279.413
10 2 15 3 281.404
10 2 16 4 256.644
10 2 17 4 258.343
10 2 18 4 281.604
10 2 19 4 280.68
10 2 20 4 287.724
10 2 21 5 284.507
10 2 22 5 285.452
10 2 23 5 304.177
10 2 24 5 298.76
10 2 25 5 298.033
10 2 26 6 286.643
10 2 27 6 299.881
10 2 28 6 291.296
10 2 29 6 314.746
10 2 30 6 311.221
10 2 31 7 481.962
10 2 32 7 494.889
10 2 33 7 505.792
10 2 34 7 529.254
10 2 35 7 521.522
10 2 36 8 489.553
10 2 37 8 483.993
10 2 38 8 508.085
10 2 39 8 510.926
10 2 40 8 505.792
10 2 41 9 383.982
10 2 42 9 340.713
10 2 43 9 382.108
10 2 44 9 340.713
10 2 45 9 406.379
10 2 46 10 443.008
10 2 47 10 442.577
10 2 48 10 445.665
10 2 49 10 548.126
10 2 50 10 592.189
10 2 51 11 442.958
10 2 52 11 453.966
10 2 53 11 454.974
10 2 54 11 522.773
10 2 55 11 616.834
10 2 56 12 339.666
10 2 57 12 342.447
10 2 58 12 352.527
10 2 59 12 365.349
10 2 60 12 398.54
10 2 61 13 1982.62
10 2 62 13 2046.54
10 2 63 13 2057.77
10 2 64 13 2137.75
10 2 65 13 2210.46
10 2 66 14 576.304
10 2 67 14 591.519
10 2 68 14 568.504
10 2 69 14 732.708
10 2 70 14 745.563
10 2 71 15 587.573
10 2 72 15 583.651
10 2 73 15 664.523
10 2 74 15 719.853
10 2 75 15 859.446
10 2 76 16 386.399
10 2 77 16 419.226
10 2 78 16 417.71
10 2 79 16 451.396
10 2 80 16 450.592
10 2 81 17 389.154
10 2 82 17 430.508
10 2 83 17 432.503
10 2 84 17 466.648
10 2 85 17 484.337
10 2 86 18 761.228
10 2 87 18 766.403
10 2 88 18 788.898
10 2 89 18 796.229
10 2 90 18 808.508
10 2 91 19 465.828
10 2 92 19 498.752
10 2 93 19 516.654
10 2 94 19 543.032
10 2 95 19 575.049
10 2 96 20 249.192
10 2 97 20 291.413
10 2 98 20 335.647
10 2 99 20 336.117
10 2 100 20 384.971
10 2 101 21 661.605
10 2 102 21 731.268
10 2 103 21 732.287
10 2 104 21 821.575
10 2 105 21 823.762
10 2 106 22 754.463
10 2 107 22 703.542
10 2 108 22 755.108
10 2 109 22 811.454
10 2 110 22 828.688
10 2 111 23 658.776
10 2 112 23 709.684
10 2 113 23 750.344
10 2 114 23 735.721
10 2 115 23 819.115
10 2 116 24 659.298
10 2 117 24 725.055
10 2 118 24 746.465
10 2 119 24 820.703
10 2 120 24 825.672
10 2 121 25 921.853
10 2 122 25 919.645
10 2 123 25 891.938
10 2 124 25 988.728
10 2 125 25 1090.29
10 2 126 26 783.913
10 2 127 26 773.813
10 2 128 26 917.258
10 2 129 26 1276.13
10 2 130 26 972.401
10 2 131 27 871.066
10 2 132 27 907.496
10 2 133 27 920.955
10 2 134 27 976.576
10 2 135 27 1185.89
10 2 136 28 924.729
10 2 137 28 1171.63
10 2 138 28 1149.51
10 2 139 28 1506.08
10 2 140 28 1890.48
10 2 141 29 1114.33
10 2 142 29 1349.81
10 2 143 29 1395.65
10 2 144 29 1544.32
10 2 145 29 2422.83
10 2 146 30 1109.79
10 2 147 30 1178.04
10 2 148 30 1241.33
10 2 149 30 1220.93
10 2 150 30 1429.34
10 2 151 31 1288.56
10 2 152 31 1465.96
10 2 153 31 1464
10 2 154 31 1995.28
10 2 155 31 1881.21
10 2 156 32 1238.33
10 2 157 32 1347.96
10 2 158 32 1526.2
10 2 159 32 1678.05
10 2 160 32 1845.59
10 2 161 33 1269.33
10 2 162 33 1325.37
10 2 163 33 1599.32
10 2 164 33 1631.11
10 2 165 33 1792.91
10 2 166 34 558.942
10 2 167 34 698.551
10 2 168 34 786.317
10 2 169 34 822.601
10 2 170 34 889.59
10 2 171 35 756.274
10 2 172 35 854.961
10 2 173 35 950.719
10 2 174 35 1062.45
10 2 175 35 1221.66
10 2 176 36 656.741
10 2 177 36 808.904
10 2 178 36 941.84
10 2 179 36 1092
10 2 180 36 1301.56
10 3 1 1 219.454
10 3 2 1 242.394
10 3 3 1 230.686
10 3 4 1 238.755
10 3 5 1 252.295
10 3 6 2 232.935
10 3 7 2 220.994
10 3 8 2 229.31
10 3 9 2 285.994
10 3 10 2 243.181
10 3 11 3 293.169
10 3 12 3 305.878
10 3 13 3 286.85
10 3 14 3 279.695
10 3 15 3 357.593
10 3 16 4 259.267
10 3 17 4 304.72
10 3 18 4 286.288
10 3 19 4 302.852
10 3 20 4 286.421
10 3 21 5 312.089
10 3 22 5 295.787
10 3 23 5 300.721
10 3 24 5 366.249
10 3 25 5 318.286
10 3 26 6 296.843
10 3 27 6 333.212
10 3 28 6 345.365
10 3 29 6 311.999
10 3 30 6 320.983
10 3 31 7 507.995
10 3 32 7 576.854
10 3 33 7 533.074
10 3 34 7 592.509
10 3 35 7 608.487
10 3 36 8 493.09
10 3 37 8 507.995
10 3 38 8 554.273
10 3 39 8 616.957
10 3 40 8 639.689
10 3 41 9 331.219
10 3 42 9 341.389
10 3 43 9 356.089
10 3 44 9 437.954
10 3 45 9 424.969
10 3 46 10 443.008
10 3 47 10 570.833
10 3 48 10 501.593
10 3 49 10 534.918
10 3 50 10 618.355
10 3 51 11 438.146
10 3 52 11 430.474
10 3 53 11 466.019
10 3 54 11 607.802
10 3 55 11 615.142
10 3 56 12 362.792
10 3 57 12 359.336
10 3 58 12 387.065
10 3 59 12 362.607
10 3 60 12 392.25
10 3 61 13 2282.14
10 3 62 13 2212.4
10 3 63 13 2271.45
10 3 64 13 2239.85
10 3 65 13 2436.83
10 3 66 14 634.465
10 3 67 14 654.145
10 3 68 14 636.632
10 3 69 14 822.68
10 3 70 14 780.858
10 3 71 15 617.529
10 3 72 15 614.395
10 3 73 15 714.451
10 3 74 15 808.237
10 3 75 15 924.154
10 3 76 16 429.419
10 3 77 16 452.441
10 3 78 16 422.612
10 3 79 16 427.449
10 3 80 16 525.937
10 3 81 17 413.335
10 3 82 17 442.137
10 3 83 17 488.35
10 3 84 17 504.343
10 3 85 17 455.777
10 3 86 18 814.666
10 3 87 18 818.341
10 3 88 18 860.529
10 3 89 18 874.433
10 3 90 18 878.901
10 3 91 19 505.303
10 3 92 19 554.91
10 3 93 19 596.941
10 3 94 19 601.217
10 3 95 19 619.692
10 3 96 20 274.465
10 3 97 20 326.584
10 3 98 20 355.799
10 3 99 20 383.491
10 3 100 20 415.481
10 3 101 21 662.197
10 3 102 21 799.261
10 3 103 21 853.462
10 3 104 21 868.868
10 3 105 21 848.85
10 3 106 22 754.463
10 3 107 22 715.509
10 3 108 22 967.313
10 3 109 22 892.558
10 3 110 22 932.001
10 3 111 23 694.3
10 3 112 23 825.424
10 3 113 23 811.516
10 3 114 23 910.479
10 3 115 23 904.988
10 3 116 24 694.456
10 3 117 24 823.121
10 3 118 24 773.884
10 3 119 24 868.939
10 3 120 24 953.141
10 3 121 25 921.853
10 3 122 25 988.975
10 3 123 25 1049.63
10 3 124 25 1101.27
10 3 125 25 1229.11
10 3 126 26 755.736
10 3 127 26 905.575
10 3 128 26 973.852
10 3 129 26 1276.13
10 3 130 26 1443.43
10 3 131 27 957.536
10 3 132 27 914.4
10 3 133 27 972.499
10 3 134 27 1071.64
10 3 135 27 1383.43
10 3 136 28 967.379
10 3 137 28 1260.62
10 3 138 28 1516.62
10 3 139 28 1593.1
10 3 140 28 1991.1
10 3 141 29 1115.8
10 3 142 29 1349.81
10 3 143 29 1592.64
10 3 144 29 1647.54
10 3 145 29 2016.68
10 3 146 30 1109.79
10 3 147 30 1250.93
10 3 148 30 1323.42
10 3 149 30 1392.61
10 3 150 30 1573.34
10 3 151 31 1442.86
10 3 152 31 1511.22
10 3 153 31 1639.02
10 3 154 31 1995.28
10 3 155 31 2150.63
10 3 156 32 1418.41
10 3 157 32 1478.84
10 3 158 32 1692.33
10 3 159 32 1900.49
10 3 160 32 2108.42
10 3 161 33 1313.11
10 3 162 33 1403.59
10 3 163 33 1701.42
10 3 164 33 1781.55
10 3 165 33 2052.03
10 3 166 34 617.344
10 3 167 34 698.551
10 3 168 34 815.178
10 3 169 34 898.034
10 3 170 34 999.452
10 3 171 35 765.319
10 3 172 35 905.07
10 3 173 35 1068.26
10 3 174 35 1145.27
10 3 175 35 1301.53
10 3 176 36 681.366
10 3 177 36 811.854
10 3 178 36 1012.5
10 3 179 36 1059.78
10 3 180 36 1333.8
10 4 1 1 229.31
10 4 2 1 229.31
10 4 3 1 234.411
10 4 4 1 261.269
10 4 5 1 239.476
10 4 6 2 236.376
10 4 7 2 219.454
10 4 8 2 219.454
10 4 9 2 273.439
10 4 10 2 252.151
10 4 11 3 270.617
10 4 12 3 305.878
10 4 13 3 300.501
10 4 14 3 313.901
10 4 15 3 303.015
10 4 16 4 286.641
10 4 17 4 290.401
10 4 18 4 337.529
10 4 19 4 295.584
10 4 20 4 322.066
10 4 21 5 297.202
10 4 22 5 295.787
10 4 23 5 316.723
10 4 24 5 358.715
10 4 25 5 376.35
10 4 26 6 297.202
10 4 27 6 327.965
10 4 28 6 329.069
10 4 29 6 346.935
10 4 30 6 372.174
10 4 31 7 507.995
10 4 32 7 576.854
10 4 33 7 585.897
10 4 34 7 592.509
10 4 35 7 608.487
10 4 36 8 507.995
10 4 37 8 507.995
10 4 38 8 588.753
10 4 39 8 580.958
10 4 40 8 552.876
10 4 41 9 383.982
10 4 42 9 407.89
10 4 43 9 437.954
10 4 44 9 357.34
10 4 45 9 414.328
10 4 46 10 443.008
10 4 47 10 484.092
10 4 48 10 570.062
10 4 49 10 665.573
10 4 50 10 622.957
10 4 51 11 442.019
10 4 52 11 480.156
10 4 53 11 517.783
10 4 54 11 562.239
10 4 55 11 656.702
10 4 56 12 378.843
10 4 57 12 349.017
10 4 58 12 370.493
10 4 59 12 396.599
10 4 60 12 421.467
10 4 61 13 2235.43
10 4 62 13 2363.35
10 4 63 13 2265.6
10 4 64 13 2492.4
10 4 65 13 2580.72
10 4 66 14 593.524
10 4 67 14 618.298
10 4 68 14 675.061
10 4 69 14 813.406
10 4 70 14 802.547
10 4 71 15 720.061
10 4 72 15 703.267
10 4 73 15 782.706
10 4 74 15 815.173
10 4 75 15 924.154
10 4 76 16 413.11
10 4 77 16 452.441
10 4 78 16 455.446
10 4 79 16 473.41
10 4 80 16 502.119
10 4 81 17 428.002
10 4 82 17 488.288
10 4 83 17 451.858
10 4 84 17 479.99
10 4 85 17 541.209
10 4 86 18 749.878
10 4 87 18 818.341
10 4 88 18 839.127
10 4 89 18 926.007
10 4 90 18 823.034
10 4 91 19 596.148
10 4 92 19 623.299
10 4 93 19 563.21
10 4 94 19 669.132
10 4 95 19 594.901
10 4 96 20 289.036
10 4 97 20 318.17
10 4 98 20 360.789
10 4 99 20 383.419
10 4 100 20 415.481
10 4 101 21 677.755
10 4 102 21 799.261
10 4 103 21 832.118
10 4 104 21 827.11
10 4 105 21 860.895
10 4 106 22 706.66
10 4 107 22 778.431
10 4 108 22 971.388
10 4 109 22 873.878
10 4 110 22 903.436
10 4 111 23 691.87
10 4 112 23 842.456
10 4 113 23 837.665
10 4 114 23 912.128
10 4 115 23 955.164
10 4 116 24 725.455
10 4 117 24 826.642
10 4 118 24 943.767
10 4 119 24 868.939
10 4 120 24 909.491
10 4 121 25 921.853
10 4 122 25 980.633
10 4 123 25 1103.8
10 4 124 25 1172.05
10 4 125 25 1100.01
10 4 126 26 778.205
10 4 127 26 989.059
10 4 128 26 840.435
10 4 129 26 1176.62
10 4 130 26 1263.09
10 4 131 27 940.938
10 4 132 27 980.801
10 4 133 27 972.499
10 4 134 27 1044.35
10 4 135 27 1229.09
10 4 136 28 990.065
10 4 137 28 1260.62
10 4 138 28 1516.62
10 4 139 28 1604.25
10 4 140 28 1991.1
10 4 141 29 1115.8
10 4 142 29 1349.81
10 4 143 29 1493.19
10 4 144 29 1647.54
10 4 145 29 1930.45
10 4 146 30 1109.79
10 4 147 30 1250.93
10 4 148 30 1519.45
10 4 149 30 1516.63
10 4 150 30 1484.31
10 4 151 31 1442.86
10 4 152 31 1511.22
10 4 153 31 1639.02
10 4 154 31 1885.03
10 4 155 31 2093.49
10 4 156 32 1418.41
10 4 157 32 1478.84
10 4 158 32 1692.33
10 4 159 32 1846.06
10 4 160 32 2108.42
10 4 161 33 1313.11
10 4 162 33 1403.59
10 4 163 33 1701.42
10 4 164 33 1917.32
10 4 165 33 2071.33
10 4 166 34 617.344
10 4 167 34 698.551
10 4 168 34 783.483
10 4 169 34 898.034
10 4 170 34 899.073
10 4 171 35 765.319
10 4 172 35 905.07
10 4 173 35 998.182
10 4 174 35 1033.74
10 4 175 35 1254.06
10 4 176 36 671.523
10 4 177 36 811.854
10 4 178 36 1012.5
10 4 179 36 1092
10 4 180 36 1301.56
10 5 1 1 219.454
10 5 2 1 220.746
10 5 3 1 219.454
10 5 4 1 240.519
10 5 5 1 308.956
10 5 6 2 229.31
10 5 7 2 220.746
10 5 8 2 226.691
10 5 9 2 248.542
10 5 10 2 245.956
10 5 11 3 272.697
10 5 12 3 272.697
10 5 13 3 306.219
10 5 14 3 306.92
10 5 15 3 289.23
10 5 16 4 290.401
10 5 17 4 272.697
10 5 18 4 321.512
10 5 19 4 311.029
10 5 20 4 289.476
10 5 21 5 297.202
10 5 22 5 297.202
10 5 23 5 310.411
10 5 24 5 356.167
10 5 25 5 371.033
10 5 26 6 297.202
10 5 27 6 327.965
10 5 28 6 366.429
10 5 29 6 322.432
10 5 30 6 315.516
10 5 31 7 507.995
10 5 32 7 576.854
10 5 33 7 614.325
10 5 34 7 592.509
10 5 35 7 608.487
10 5 36 8 507.995
10 5 37 8 507.995
10 5 38 8 587.87
10 5 39 8 547.77
10 5 40 8 577.662
10 5 41 9 336.562
10 5 42 9 442.342
10 5 43 9 388.55
10 5 44 9 365.456
10 5 45 9 531.898
10 5 46 10 443.008
10 5 47 10 570.833
10 5 48 10 523.214
10 5 49 10 632.239
10 5 50 10 618.355
10 5 51 11 443.008
10 5 52 11 491.885
10 5 53 11 581.096
10 5 54 11 546.763
10 5 55 11 656.702
10 5 56 12 349.852
10 5 57 12 413.204
10 5 58 12 355.06
10 5 59 12 403.015
10 5 60 12 403.473
10 5 61 13 2273.65
10 5 62 13 2283.35
10 5 63 13 2300.04
10 5 64 13 2440.18
10 5 65 13 2327.84
10 5 66 14 641.553
10 5 67 14 623.84
10 5 68 14 636.632
10 5 69 14 771.48
10 5 70 14 790.08
10 5 71 15 612.559
10 5 72 15 673.898
10 5 73 15 732.604
10 5 74 15 766.971
10 5 75 15 918.119
10 5 76 16 391.926
10 5 77 16 452.441
10 5 78 16 414.235
10 5 79 16 530.226
10 5 80 16 515.645
10 5 81 17 450.494
10 5 82 17 519.375
10 5 83 17 461.311
10 5 84 17 511.24
10 5 85 17 664.317
10 5 86 18 862.619
10 5 87 18 818.341
10 5 88 18 882.952
10 5 89 18 847.654
10 5 90 18 889.112
10 5 91 19 492.031
10 5 92 19 586.522
10 5 93 19 589.593
10 5 94 19 597.063
10 5 95 19 659.906
10 5 96 20 289.036
10 5 97 20 301.966
10 5 98 20 341.733
10 5 99 20 383.491
10 5 100 20 485.74
10 5 101 21 746.874
10 5 102 21 701.933
10 5 103 21 831.213
10 5 104 21 838.915
10 5 105 21 852.504
10 5 106 22 724.022
10 5 107 22 748.693
10 5 108 22 897.795
10 5 109 22 895.158
10 5 110 22 927.732
10 5 111 23 734.871
10 5 112 23 807.931
10 5 113 23 783.217
10 5 114 23 911.894
10 5 115 23 908.971
10 5 116 24 725.455
10 5 117 24 818.775
10 5 118 24 792.787
10 5 119 24 868.939
10 5 120 24 847.864
10 5 121 25 921.853
10 5 122 25 972.79
10 5 123 25 1103.8
10 5 124 25 1089.19
10 5 125 25 1168.27
10 5 126 26 760.804
10 5 127 26 784.88
10 5 128 26 947.98
10 5 129 26 1276.13
10 5 130 26 1443.43
10 5 131 27 932.761
10 5 132 27 901.188
10 5 133 27 972.499
10 5 134 27 1068.05
10 5 135 27 1483.83
10 5 136 28 994.813
10 5 137 28 1260.62
10 5 138 28 1340.77
10 5 139 28 1631.47
10 5 140 28 1991.1
10 5 141 29 1115.8
10 5 142 29 1349.81
10 5 143 29 1578.12
10 5 144 29 1562.44
10 5 145 29 1866.3
10 5 146 30 1109.79
10 5 147 30 1250.93
10 5 148 30 1470.04
10 5 149 30 1351.13
10 5 150 30 1422.58
10 5 151 31 1290.21
10 5 152 31 1511.22
10 5 153 31 1623.55
10 5 154 31 1678.58
10 5 155 31 1945.25
10 5 156 32 1327.78
10 5 157 32 1478.84
10 5 158 32 1478.84
10 5 159 32 1904.59
10 5 160 32 1954.89
10 5 161 33 1313.11
10 5 162 33 1403.59
10 5 163 33 1701.42
10 5 164 33 1709.35
10 5 165 33 1880.44
10 5 166 34 617.344
10 5 167 34 698.551
10 5 168 34 747.452
10 5 169 34 892.034
10 5 170 34 899.073
10 5 171 35 765.319
10 5 172 35 825.701
10 5 173 35 998.182
10 5 174 35 1033.74
10 5 175 35 1288.61
10 5 176 36 681.366
10 5 177 36 811.854
10 5 178 36 961.887
10 5 179 36 1066.16
10 5 180 36 1301.56
10 6 1 1 229.31
10 6 2 1 219.454
10 6 3 1 220.994
10 6 4 1 240.211
10 6 5 1 247.205
10 6 6 2 219.454
10 6 7 2 229.31
10 6 8 2 219.454
10 6 9 2 252.566
10 6 10 2 252.308
10 6 11 3 271.646
10 6 12 3 290.401
10 6 13 3 289.044
10 6 14 3 288.924
10 6 15 3 303.728
10 6 16 4 256.644
10 6 17 4 265.385
10 6 18 4 292.97
10 6 19 4 295.511
10 6 20 4 294.212
10 6 21 5 295.787
10 6 22 5 297.202
10 6 23 5 360.757
10 6 24 5 330.519
10 6 25 5 338.509
10 6 26 6 312.089
10 6 27 6 327.965
10 6 28 6 309.185
10 6 29 6 316.179
10 6 30 6 332.364
10 6 31 7 507.995
10 6 32 7 576.854
10 6 33 7 504.869
10 6 34 7 508.202
10 6 35 7 522.818
10 6 36 8 507.995
10 6 37 8 507.995
10 6 38 8 608.963
10 6 39 8 520.238
10 6 40 8 653.478
10 6 41 9 327.609
10 6 42 9 391.295
10 6 43 9 435.425
10 6 44 9 437.954
10 6 45 9 423.294
10 6 46 10 443.008
10 6 47 10 420.173
10 6 48 10 492.653
10 6 49 10 547.804
10 6 50 10 589.78
10 6 51 11 443.008
10 6 52 11 449.907
10 6 53 11 466.786
10 6 54 11 505.198
10 6 55 11 627.753
10 6 56 12 349
10 6 57 12 389.165
10 6 58 12 351.24
10 6 59 12 415.852
10 6 60 12 427.413
10 6 61 13 2118.82
10 6 62 13 2199.79
10 6 63 13 2335.56
10 6 64 13 2413.98
10 6 65 13 2390.82
10 6 66 14 665.655
10 6 67 14 604.747
10 6 68 14 632.936
10 6 69 14 761.773
10 6 70 14 766.913
10 6 71 15 711.916
10 6 72 15 685.415
10 6 73 15 671.559
10 6 74 15 788.736
10 6 75 15 873.896
10 6 76 16 384.366
10 6 77 16 411.433
10 6 78 16 420.088
10 6 79 16 467.048
10 6 80 16 475.368
10 6 81 17 435.138
10 6 82 17 468.696
10 6 83 17 441.25
10 6 84 17 488.832
10 6 85 17 511.72
10 6 86 18 859.692
10 6 87 18 818.341
10 6 88 18 828.621
10 6 89 18 851.492
10 6 90 18 847.041
10 6 91 19 483.243
10 6 92 19 501.416
10 6 93 19 620.976
10 6 94 19 533.302
10 6 95 19 602.345
10 6 96 20 284.593
10 6 97 20 273.825
10 6 98 20 348.923
10 6 99 20 349.89
10 6 100 20 372.986
10 6 101 21 717.643
10 6 102 21 777.626
10 6 103 21 820.316
10 6 104 21 820.729
10 6 105 21 927.246
10 6 106 22 754.463
10 6 107 22 756.372
10 6 108 22 824.219
10 6 109 22 843.219
10 6 110 22 947.092
10 6 111 23 713.987
10 6 112 23 726.838
10 6 113 23 787.127
10 6 114 23 802.598
10 6 115 23 818.623
10 6 116 24 661.43
10 6 117 24 826.528
10 6 118 24 807.616
10 6 119 24 868.939
10 6 120 24 870.513
10 6 121 25 921.853
10 6 122 25 944.005
10 6 123 25 1057.98
10 6 124 25 1044.31
10 6 125 25 1110.74
10 6 126 26 777.582
10 6 127 26 781.52
10 6 128 26 1160.84
10 6 129 26 1276.13
10 6 130 26 976.616
10 6 131 27 900.364
10 6 132 27 886.426
10 6 133 27 950.426
10 6 134 27 1084.15
10 6 135 27 1163.03
10 6 136 28 920.757
10 6 137 28 1260.62
10 6 138 28 1199.79
10 6 139 28 1541.56
10 6 140 28 1991.1
10 6 141 29 1115.8
10 6 142 29 1349.81
10 6 143 29 1409.5
10 6 144 29 1518.06
10 6 145 29 1866.3
10 6 146 30 1109.79
10 6 147 30 1210.67
10 6 148 30 1375.25
10 6 149 30 1339.46
10 6 150 30 1438.87
10 6 151 31 1383.44
10 6 152 31 1511.22
10 6 153 31 1606.49
10 6 154 31 1995.28
10 6 155 31 1911.41
10 6 156 32 1288.8
10 6 157 32 1458.86
10 6 158 32 1603.22
10 6 159 32 1859.67
10 6 160 32 1913.01
10 6 161 33 1313.11
10 6 162 33 1403.59
10 6 163 33 1641.01
10 6 164 33 1789.45
10 6 165 33 1846.37
10 6 166 34 617.344
10 6 167 34 698.551
10 6 168 34 793.033
10 6 169 34 898.034
10 6 170 34 963.077
10 6 171 35 765.319
10 6 172 35 905.07
10 6 173 35 1000.88
10 6 174 35 1145.27
10 6 175 35 1276.33
10 6 176 36 681.366
10 6 177 36 811.854
10 6 178 36 1012.5
10 6 179 36 1092
10 6 180 36 1333.8
10 7 1 1 260.56
10 7 2 1 260.56
10 7 3 1 260.56
10 7 4 1 263.997
10 7 5 1 297.807
10 7 6 2 247.302
10 7 7 2 247.302
10 7 8 2 238.757
10 7 9 2 297.564
10 7 10 2 287.78
10 7 11 3 305.878
10 7 12 3 305.878
10 7 13 3 340.505
10 7 14 3 343.527
10 7 15 3 357.593
10 7 16 4 305.878
10 7 17 4 305.878
10 7 18 4 373.097
10 7 19 4 343.527
10 7 20 4 360.977
10 7 21 5 312.089
10 7 22 5 312.089
10 7 23 5 391.764
10 7 24 5 407.958
10 7 25 5 403.299
10 7 26 6 312.089
10 7 27 6 369.466
10 7 28 6 379.981
10 7 29 6 400.994
10 7 30 6 409.355
10 7 31 7 507.995
10 7 32 7 576.854
10 7 33 7 617.118
10 7 34 7 592.509
10 7 35 7 608.487
10 7 36 8 507.995
10 7 37 8 507.995
10 7 38 8 608.963
10 7 39 8 616.957
10 7 40 8 687.052
10 7 41 9 383.982
10 7 42 9 442.342
10 7 43 9 437.954
10 7 44 9 437.954
10 7 45 9 531.898
10 7 46 10 443.008
10 7 47 10 570.833
10 7 48 10 570.062
10 7 49 10 600.676
10 7 50 10 705.36
10 7 51 11 443.008
10 7 52 11 561.844
10 7 53 11 629.134
10 7 54 11 741.54
10 7 55 11 644.524
10 7 56 12 390.866
10 7 57 12 431.793
10 7 58 12 474.326
10 7 59 12 496.766
10 7 60 12 473.804
10 7 61 13 2678.23
10 7 62 13 2678.23
10 7 63 13 2446.71
10 7 64 13 2892.16
10 7 65 13 3056.22
10 7 66 14 720.061
10 7 67 14 751.445
10 7 68 14 684.256
10 7 69 14 939.318
10 7 70 14 933.783
10 7 71 15 720.061
10 7 72 15 702.286
10 7 73 15 782.706
10 7 74 15 904.789
10 7 75 15 1032.84
10 7 76 16 491.539
10 7 77 16 452.441
10 7 78 16 495.162
10 7 79 16 553.459
10 7 80 16 624.072
10 7 81 17 505.121
10 7 82 17 557.999
10 7 83 17 593.376
10 7 84 17 528.496
10 7 85 17 607.858
10 7 86 18 862.619
10 7 87 18 818.341
10 7 88 18 1127.96
10 7 89 18 1125.54
10 7 90 18 988.721
10 7 91 19 621.786
10 7 92 19 826.142
10 7 93 19 699.569
10 7 94 19 764.636
10 7 95 19 865.131
10 7 96 20 289.036
10 7 97 20 330.415
10 7 98 20 401.229
10 7 99 20 383.491
10 7 100 20 485.74
10 7 101 21 808.567
10 7 102 21 799.261
10 7 103 21 845.343
10 7 104 21 969.145
10 7 105 21 832.17
10 7 106 22 754.463
10 7 107 22 778.431
10 7 108 22 990.791
10 7 109 22 1021
10 7 110 22 1158.54
10 7 111 23 754.463
10 7 112 23 842.456
10 7 113 23 939.63
10 7 114 23 1037.06
10 7 115 23 997.024
10 7 116 24 725.455
10 7 117 24 829.681
10 7 118 24 985.374
10 7 119 24 868.939
10 7 120 24 1140.47
10 7 121 25 921.853
10 7 122 25 1067.91
10 7 123 25 1103.8
10 7 124 25 1172.05
10 7 125 25 1325.75
10 7 126 26 850.947
10 7 127 26 1049.26
10 7 128 26 1160.84
10 7 129 26 1276.13
10 7 130 26 1443.43
10 7 131 27 957.536
10 7 132 27 1050.99
10 7 133 27 972.499
10 7 134 27 1255.81
10 7 135 27 1483.83
10 7 136 28 1010.42
10 7 137 28 1260.62
10 7 138 28 1340.77
10 7 139 28 1524.43
10 7 140 28 1991.1
10 7 141 29 1115.8
10 7 142 29 1349.81
10 7 143 29 1592.64
10 7 144 29 1647.54
10 7 145 29 2422.83
10 7 146 30 1109.79
10 7 147 30 1250.93
10 7 148 30 1375.25
10 7 149 30 1516.63
10 7 150 30 1640.2
10 7 151 31 1442.86
10 7 152 31 1511.22
10 7 153 31 1639.02
10 7 154 31 1995.28
10 7 155 31 2377.16
10 7 156 32 1418.41
10 7 157 32 1478.84
10 7 158 32 1692.33
10 7 159 32 2019.72
10 7 160 32 2108.42
10 7 161 33 1313.11
10 7 162 33 1403.59
10 7 163 33 1701.42
10 7 164 33 2037.94
10 7 165 33 2178.22
10 7 166 34 617.344
10 7 167 34 698.551
10 7 168 34 815.178
10 7 169 34 898.034
10 7 170 34 994.033
10 7 171 35 765.319
10 7 172 35 905.07
10 7 173 35 1000.88
10 7 174 35 1145.27
10 7 175 35 1405.24
10 7 176 36 681.366
10 7 177 36 811.854
10 7 178 36 1012.5
10 7 179 36 1035
10 7 180 36 1333.8
11 1 1 1 220.994
11 1 2 1 219.454
11 1 3 1 229.31
11 1 4 1 240.211
11 1 5 1 239.476
11 1 6 2 220.994
11 1 7 2 219.454
11 1 8 2 219.454
11 1 9 2 242.777
11 1 10 2 239.476
11 1 11 3 256.644
11 1 12 3 259.267
11 1 13 3 283.864
11 1 14 3 279.413
11 1 15 3 292.767
11 1 16 4 259.024
11 1 17 4 272.697
11 1 18 4 280.616
11 1 19 4 284.494
11 1 20 4 282.94
11 1 21 5 294.729
11 1 22 5 279.853
11 1 23 5 298.033
11 1 24 5 306.764
11 1 25 5 303.606
11 1 26 6 279.961
11 1 27 6 312.378
11 1 28 6 300.772
11 1 29 6 316.795
11 1 30 6 330.737
11 1 31 7 507.995
